item_id,cat_id,dept_id,units,estimated_revenue,revenue_share,cumulative_revenue_share,abc_class
FOODS_1_183,FOODS,FOODS_1,34551.0,101853.69140625,0.0005316575807685874,0.5231101051966821,A
HOUSEHOLD_1_338,HOUSEHOLD,HOUSEHOLD_1,25700.0,101590.86328125,0.0005302856661804541,0.5236403908628625,A
HOUSEHOLD_1_539,HOUSEHOLD,HOUSEHOLD_1,27579.0,101541.49365234375,0.0005300279657760275,0.5241704188286386,A
HOUSEHOLD_1_124,HOUSEHOLD,HOUSEHOLD_1,25442.0,101398.94677734375,0.0005292838972433874,0.524699702725882,A
FOODS_3_151,FOODS,FOODS_3,37001.0,101115.837890625,0.0005278061208002478,0.5252275088466822,A
FOODS_3_232,FOODS,FOODS_3,33435.0,101103.76416015625,0.0005277430981425194,0.5257552519448248,A
FOODS_1_106,FOODS,FOODS_1,30703.0,101053.2783203125,0.0005274795713218042,0.5262827315161466,A
HOUSEHOLD_1_256,HOUSEHOLD,HOUSEHOLD_1,17056.0,100975.8466796875,0.0005270753923650942,0.5268098069085116,A
FOODS_3_789,FOODS,FOODS_3,67678.0,100887.82666015625,0.0005266159440132761,0.5273364228525249,A
FOODS_3_023,FOODS,FOODS_3,25596.0,100787.20434570312,0.0005260907139942667,0.5278625135665191,A
HOUSEHOLD_1_103,HOUSEHOLD,HOUSEHOLD_1,20578.0,100639.14697265625,0.0005253178816729021,0.528387831448192,A
HOUSEHOLD_1_224,HOUSEHOLD,HOUSEHOLD_1,12083.0,100615.9580078125,0.0005251968395311874,0.5289130282877232,A
HOUSEHOLD_1_456,HOUSEHOLD,HOUSEHOLD_1,14416.0,100467.57177734375,0.0005244222906344202,0.5294374505783577,A
FOODS_1_024,FOODS,FOODS_1,21530.0,100369.17236328125,0.0005239086637475864,0.5299613592421053,A
HOBBIES_1_394,HOBBIES,HOBBIES_1,12837.0,100315.76220703125,0.0005236298725317915,0.530484989114637,A
FOODS_3_657,FOODS,FOODS_3,31721.0,100294.078125,0.0005235166856022384,0.5310085058002393,A
FOODS_3_738,FOODS,FOODS_3,74134.0,100228.49658203125,0.0005231743619810084,0.5315316801622203,A
FOODS_1_058,FOODS,FOODS_1,55064.0,100183.68969726562,0.000522940478263812,0.5320546206404841,A
HOUSEHOLD_2_294,HOUSEHOLD,HOUSEHOLD_2,21010.0,100104.40185546875,0.0005225266102775653,0.5325771472507617,A
HOUSEHOLD_2_509,HOUSEHOLD,HOUSEHOLD_2,11150.0,100033.01403808594,0.0005221539789692437,0.5330993012297309,A
FOODS_1_137,FOODS,FOODS_1,50409.0,99807.40869140625,0.0005209763604542134,0.5336202775901852,A
FOODS_2_175,FOODS,FOODS_2,42976.0,99617.84716796875,0.0005199868840830959,0.5341402644742682,A
HOBBIES_1_164,HOBBIES,HOBBIES_1,11106.0,99610.16064453125,0.0005199467618410947,0.5346602112361093,A
HOBBIES_1_280,HOBBIES,HOBBIES_1,9176.0,99319.66577148438,0.0005184304319045217,0.5351786416680138,A
HOBBIES_1_144,HOBBIES,HOBBIES_1,8882.0,99286.44921875,0.000518257047593905,0.5356968987156077,A
HOUSEHOLD_1_003,HOUSEHOLD,HOUSEHOLD_1,11046.0,99082.755859375,0.0005171938056321386,0.5362140925212397,A
FOODS_3_632,FOODS,FOODS_3,24851.0,98955.18310546875,0.0005165278992641184,0.5367306204205039,A
FOODS_3_755,FOODS,FOODS_3,94227.0,98836.20849609375,0.000515906873632942,0.5372465272941368,A
FOODS_3_400,FOODS,FOODS_3,33387.0,98762.89013671875,0.0005155241652496419,0.5377620514593865,A
HOBBIES_1_074,HOBBIES,HOBBIES_1,26890.0,98684.28125,0.0005151138412843268,0.5382771653006708,A
FOODS_3_194,FOODS,FOODS_3,33411.0,98650.201171875,0.0005149359495296129,0.5387921012502004,A
FOODS_3_087,FOODS,FOODS_3,39358.0,98564.58227539062,0.0005144890345995354,0.5393065902847999,A
FOODS_3_398,FOODS,FOODS_3,16642.0,98242.8154296875,0.000512809470703557,0.5398193997555034,A
FOODS_2_021,FOODS,FOODS_2,123205.0,98172.89028930664,0.0005124444743008099,0.5403318442298042,A
FOODS_3_468,FOODS,FOODS_3,86494.0,97938.42651367188,0.000511220616412001,0.5408430648462161,A
HOUSEHOLD_1_287,HOUSEHOLD,HOUSEHOLD_1,21172.0,97890.67163085938,0.000510971344685906,0.541354036190902,A
FOODS_3_258,FOODS,FOODS_3,60408.0,97531.2841796875,0.0005090954081321043,0.5418631315990342,A
FOODS_2_325,FOODS,FOODS_2,82843.0,97455.91857910156,0.000508702013525316,0.5423718336125595,A
FOODS_3_037,FOODS,FOODS_3,38727.0,96870.48999023438,0.0005056461837073425,0.5428774797962668,A
FOODS_2_070,FOODS,FOODS_2,16235.0,96748.81811523438,0.0005050110788445048,0.5433824908751113,A
FOODS_2_083,FOODS,FOODS_2,13857.0,96170.50952148438,0.0005019924140946484,0.5438844832892059,A
FOODS_3_241,FOODS,FOODS_3,34995.0,96100.1728515625,0.0005016252695832056,0.5443861085587891,A
FOODS_3_460,FOODS,FOODS_3,48803.0,96056.01318359375,0.0005013947642189359,0.5448875033230081,A
HOBBIES_1_372,HOBBIES,HOBBIES_1,14386.0,95949.34301757812,0.0005008379655244453,0.5453883412885325,A
FOODS_3_571,FOODS,FOODS_3,11632.0,95673.478515625,0.0004993980034405642,0.5458877392919731,A
HOUSEHOLD_1_068,HOUSEHOLD,HOUSEHOLD_1,13716.0,95571.69702148438,0.0004988667227162752,0.5463866060146894,A
HOBBIES_1_215,HOBBIES,HOBBIES_1,8793.0,95563.90063476562,0.000498826027008104,0.5468854320416975,A
FOODS_3_767,FOODS,FOODS_3,97190.0,95538.5537109375,0.0004986937207164387,0.5473841257624139,A
FOODS_2_295,FOODS,FOODS_2,7889.0,95404.51452636719,0.0004979940607668292,0.5478821198231807,A
HOUSEHOLD_1_079,HOUSEHOLD,HOUSEHOLD_1,19647.0,95389.0126953125,0.0004979131440530387,0.5483800329672337,A
HOUSEHOLD_1_376,HOUSEHOLD,HOUSEHOLD_1,19028.0,95380.041015625,0.0004978663135312163,0.5488778992807649,A
FOODS_3_615,FOODS,FOODS_3,22534.0,95273.80395507812,0.0004973117755678054,0.5493752110563327,A
FOODS_2_166,FOODS,FOODS_2,46463.0,95243.73046875,0.0004971547974871315,0.5498723658538198,A
HOUSEHOLD_2_366,HOUSEHOLD,HOUSEHOLD_2,25118.0,94917.3544921875,0.0004954511747737621,0.5503678170285936,A
HOUSEHOLD_1_389,HOUSEHOLD,HOUSEHOLD_1,98855.0,94516.13122558594,0.0004933568629395584,0.5508611738915332,A
HOBBIES_1_237,HOBBIES,HOBBIES_1,11819.0,94312.43286132812,0.0004922935948532219,0.5513534674863865,A
HOUSEHOLD_1_331,HOUSEHOLD,HOUSEHOLD_1,19465.0,94277.201171875,0.0004921096918986757,0.5518455771782852,A
FOODS_2_208,FOODS,FOODS_2,13403.0,93967.57275390625,0.0004904934883682815,0.5523360706666535,A
HOBBIES_1_415,HOBBIES,HOBBIES_1,14097.0,93940.2568359375,0.000490350904288478,0.552826421570942,A
FOODS_2_171,FOODS,FOODS_2,32703.0,93917.94165039062,0.0004902344231143699,0.5533166559940563,A
FOODS_3_661,FOODS,FOODS_3,28592.0,93781.83544921875,0.0004895239737173616,0.5538061799677737,A
FOODS_3_098,FOODS,FOODS_3,22109.0,93771.80615234375,0.0004894716226278747,0.5542956515904016,A
FOODS_3_596,FOODS,FOODS_3,32689.0,93658.9189453125,0.0004888823721200009,0.5547845339625216,A
HOUSEHOLD_1_241,HOUSEHOLD,HOUSEHOLD_1,11775.0,93491.54370117188,0.0004880087040560185,0.5552725426665776,A
HOUSEHOLD_1_439,HOUSEHOLD,HOUSEHOLD_1,97832.0,93475.900390625,0.0004879270488452379,0.5557604697154228,A
HOUSEHOLD_2_324,HOUSEHOLD,HOUSEHOLD_2,6550.0,93409.345703125,0.00048757964558810975,0.5562480493610109,A
HOUSEHOLD_2_453,HOUSEHOLD,HOUSEHOLD_2,14388.0,93179.55517578125,0.00048638018119792056,0.5567344295422089,A
FOODS_1_144,FOODS,FOODS_1,13371.0,93083.72021484375,0.000485879940285867,0.5572203094824947,A
HOBBIES_1_260,HOBBIES,HOBBIES_1,7436.0,93051.09912109375,0.0004857096641618925,0.5577060191466565,A
FOODS_3_551,FOODS,FOODS_3,20144.0,92972.24670410156,0.0004852980690132335,0.5581913172156697,A
HOUSEHOLD_1_431,HOUSEHOLD,HOUSEHOLD_1,12510.0,92924.42614746094,0.00048504845448180573,0.5586763656701516,A
FOODS_3_113,FOODS,FOODS_3,84485.0,92845.7109375,0.00048463757552867474,0.5591610032456802,A
FOODS_2_388,FOODS,FOODS_2,31274.0,92703.25170898438,0.00048389396449460153,0.5596448972101747,A
FOODS_3_524,FOODS,FOODS_3,94366.0,92611.552734375,0.0004834153126722996,0.560128312522847,A
HOUSEHOLD_1_478,HOUSEHOLD,HOUSEHOLD_1,34782.0,92251.67529296875,0.00048153681845937907,0.5606098493413064,A
HOUSEHOLD_1_293,HOUSEHOLD,HOUSEHOLD_1,7446.0,91935.771484375,0.00047988785854134676,0.5610897371998478,A
HOUSEHOLD_2_135,HOUSEHOLD,HOUSEHOLD_2,9007.0,91875.22729492188,0.00047957182898120197,0.561569309028829,A
HOBBIES_1_050,HOBBIES,HOBBIES_1,8823.0,91727.88330078125,0.0004788027203668353,0.5620481117491958,A
HOUSEHOLD_1_285,HOUSEHOLD,HOUSEHOLD_1,33298.0,91523.07958984375,0.0004777336825736427,0.5625258454317694,A
FOODS_3_066,FOODS,FOODS_3,30360.0,91119.05541992188,0.0004756247505380236,0.5630014701823074,A
HOUSEHOLD_1_151,HOUSEHOLD,HOUSEHOLD_1,98309.0,91107.591796875,0.0004755649125290934,0.5634770350948365,A
FOODS_3_250,FOODS,FOODS_3,23236.0,90733.54541015625,0.0004736124590213954,0.5639506475538579,A
FOODS_3_372,FOODS,FOODS_3,27649.0,90688.779296875,0.00047337878812386656,0.5644240263419817,A
HOBBIES_1_416,HOBBIES,HOBBIES_1,18924.0,90643.849609375,0.0004731442633989289,0.5648971706053807,A
FOODS_3_093,FOODS,FOODS_3,44612.0,90608.31854248047,0.00047295879774906916,0.5653701294031298,A
FOODS_3_002,FOODS,FOODS_3,36111.0,90300.640625,0.00047135277547334095,0.5658414821786032,A
HOUSEHOLD_1_531,HOUSEHOLD,HOUSEHOLD_1,11011.0,90294.8681640625,0.0004713226442863929,0.5663128048228896,A
FOODS_2_304,FOODS,FOODS_2,22900.0,90283.60498046875,0.0004712638525346308,0.5667840686754242,A
FOODS_3_561,FOODS,FOODS_3,30287.0,90185.11083984375,0.00047074973119252153,0.5672548184066167,A
FOODS_3_793,FOODS,FOODS_3,30178.0,89915.21899414062,0.00046934094527838736,0.5677241593518951,A
HOUSEHOLD_1_011,HOUSEHOLD,HOUSEHOLD_1,19405.0,89828.4775390625,0.00046888817079842037,0.5681930475226935,A
FOODS_3_348,FOODS,FOODS_3,110424.0,89820.4990234375,0.000468846524410776,0.5686618940471043,A
FOODS_3_459,FOODS,FOODS_3,48009.0,89773.45361328125,0.00046860095600177086,0.5691304950031061,A
HOUSEHOLD_1_270,HOUSEHOLD,HOUSEHOLD_1,9024.0,89611.94482421875,0.0004677579097569043,0.569598252912863,A
HOUSEHOLD_1_505,HOUSEHOLD,HOUSEHOLD_1,35436.0,89528.63793945312,0.00046732306310378496,0.5700655759759669,A
FOODS_3_283,FOODS,FOODS_3,32002.0,89386.1142578125,0.00046657911563622527,0.570532155091603,A
FOODS_1_219,FOODS,FOODS_1,41786.0,89076.41674804688,0.0004649625514593284,0.5709971176430624,A
FOODS_3_420,FOODS,FOODS_3,10683.0,88893.14599609375,0.00046400591176111265,0.5714611235548235,A
FOODS_3_617,FOODS,FOODS_3,34912.0,88877.470703125,0.00046392408960795804,0.5719250476444314,A
FOODS_2_333,FOODS,FOODS_2,28415.0,88734.01416015625,0.0004631752727754293,0.5723882229172068,A
FOODS_3_378,FOODS,FOODS_3,19219.0,88618.68603515625,0.00046257328112362436,0.5728507961983305,A
FOODS_3_760,FOODS,FOODS_3,30767.0,88599.94775390625,0.00046247547073364646,0.5733132716690641,A
FOODS_3_174,FOODS,FOODS_3,14861.0,88442.5107421875,0.0004616536784194143,0.5737749253474835,A
HOUSEHOLD_1_050,HOUSEHOLD,HOUSEHOLD_1,23668.0,88411.0908203125,0.0004614896721922333,0.5742364150196758,A
HOUSEHOLD_1_275,HOUSEHOLD,HOUSEHOLD_1,29761.0,88390.30786132812,0.00046138118895964456,0.5746977962086355,A
HOUSEHOLD_1_462,HOUSEHOLD,HOUSEHOLD_1,39826.0,88329.1533203125,0.00046106197347633234,0.5751588581821118,A
FOODS_3_403,FOODS,FOODS_3,59045.0,88070.001953125,0.0004597092508893597,0.5756185674330011,A
FOODS_3_795,FOODS,FOODS_3,29561.0,88025.60302734375,0.00045947749664320835,0.5760780449296443,A
HOBBIES_1_160,HOBBIES,HOBBIES_1,4460.0,87874.38720703125,0.000458688177806637,0.5765367331074509,A
HOUSEHOLD_1_377,HOUSEHOLD,HOUSEHOLD_1,10043.0,87832.53759765625,0.0004584697305243713,0.5769952028379752,A
HOUSEHOLD_1_243,HOUSEHOLD,HOUSEHOLD_1,44570.0,87803.11376953125,0.00045831614354031696,0.5774535189815155,A
HOUSEHOLD_1_359,HOUSEHOLD,HOUSEHOLD_1,13007.0,87412.06884765625,0.0004562749607980374,0.5779097939423136,A
FOODS_1_061,FOODS,FOODS_1,40852.0,87380.46630859375,0.00045611000134264466,0.5783659039436562,A
HOUSEHOLD_1_381,HOUSEHOLD,HOUSEHOLD_1,18101.0,87235.11938476562,0.0004553513170688818,0.578821255260725,A
HOUSEHOLD_1_364,HOUSEHOLD,HOUSEHOLD_1,11534.0,87114.75854492188,0.0004547230555690077,0.5792759783162941,A
HOBBIES_1_079,HOBBIES,HOBBIES_1,10812.0,86839.78344726562,0.00045328773601236615,0.5797292660523065,A
HOUSEHOLD_2_450,HOUSEHOLD,HOUSEHOLD_2,8980.0,86762.42065429688,0.0004528839164277895,0.5801821499687343,A
FOODS_1_161,FOODS,FOODS_1,88637.0,86660.41442871094,0.0004523514626465903,0.5806345014313808,A
HOUSEHOLD_1_188,HOUSEHOLD,HOUSEHOLD_1,21737.0,86645.76904296875,0.00045227501642018837,0.581086776447801,A
HOUSEHOLD_1_369,HOUSEHOLD,HOUSEHOLD_1,23438.0,86561.4912109375,0.00045183510160049433,0.5815386115494016,A
FOODS_3_311,FOODS,FOODS_3,29375.0,86493.0673828125,0.00045147794177225826,0.5819900894911738,A
HOUSEHOLD_1_130,HOUSEHOLD,HOUSEHOLD_1,13372.0,86306.31201171875,0.00045050311300149514,0.5824405926041754,A
FOODS_3_585,FOODS,FOODS_3,21944.0,86159.63647460938,0.00044973749361018145,0.5828903300977856,A
HOBBIES_1_100,HOBBIES,HOBBIES_1,7698.0,86007.70288085938,0.0004489444281279652,0.5833392745259135,A
FOODS_3_654,FOODS,FOODS_3,53370.0,85896.70112609863,0.0004483650193349959,0.5837876395452485,A
HOBBIES_1_247,HOBBIES,HOBBIES_1,5078.0,85716.34228515625,0.0004474235792779714,0.5842350631245264,A
HOUSEHOLD_1_113,HOUSEHOLD,HOUSEHOLD_1,14615.0,85616.2353515625,0.00044690103945248456,0.5846819641639789,A
FOODS_3_769,FOODS,FOODS_3,75137.0,85452.41455078125,0.0004460459249306599,0.5851280100889096,A
HOBBIES_1_320,HOBBIES,HOBBIES_1,19268.0,85399.66967773438,0.0004457706063711175,0.5855737806952807,A
FOODS_1_076,FOODS,FOODS_1,14456.0,85330.98608398438,0.0004454120906139814,0.5860191927858946,A
FOODS_3_064,FOODS,FOODS_3,78304.0,84997.31005859375,0.00044367036298516055,0.5864628631488799,A
FOODS_2_142,FOODS,FOODS_2,21349.0,84992.7685546875,0.0004436466571680565,0.5869065098060479,A
HOUSEHOLD_1_219,HOUSEHOLD,HOUSEHOLD_1,12788.0,84890.44482421875,0.0004431125460696256,0.5873496223521175,A
HOUSEHOLD_1_194,HOUSEHOLD,HOUSEHOLD_1,17038.0,84849.40258789062,0.0004428983131265258,0.587792520665244,A
HOUSEHOLD_1_404,HOUSEHOLD,HOUSEHOLD_1,31659.0,84653.1630859375,0.0004418739789328489,0.5882343946441768,A
HOUSEHOLD_1_460,HOUSEHOLD,HOUSEHOLD_1,21604.0,84619.76318359375,0.0004416996375709128,0.5886760942817477,A
FOODS_3_655,FOODS,FOODS_3,43043.0,84598.03491210938,0.0004415862199805224,0.5891176805017282,A
FOODS_3_142,FOODS,FOODS_3,20797.0,84391.09265136719,0.00044050601934973586,0.5895581865210779,A
FOODS_3_413,FOODS,FOODS_3,84391.0,84387.3203125,0.0004404863284330074,0.5899986728495109,A
HOBBIES_1_327,HOBBIES,HOBBIES_1,10746.0,84311.44775390625,0.0004400902875984363,0.5904387631371093,A
HOBBIES_1_173,HOBBIES,HOBBIES_1,7672.0,84152.08129882812,0.00043925842394388736,0.5908780215610532,A
HOBBIES_1_105,HOBBIES,HOBBIES_1,12581.0,83942.18017578125,0.0004381627785947698,0.5913161843396479,A
HOUSEHOLD_1_214,HOUSEHOLD,HOUSEHOLD_1,45408.0,83734.009765625,0.0004370761672493858,0.5917532605068974,A
HOBBIES_1_342,HOBBIES,HOBBIES_1,4251.0,83615.80224609375,0.0004364591456864463,0.5921897196525838,A
FOODS_3_434,FOODS,FOODS_3,29583.0,83474.671875,0.00043572247104429313,0.5926254421236281,A
HOUSEHOLD_1_030,HOUSEHOLD,HOUSEHOLD_1,16861.0,83223.1552734375,0.00043440960053303695,0.5930598517241612,A
HOUSEHOLD_1_080,HOUSEHOLD,HOUSEHOLD_1,8258.0,83108.08642578125,0.00043380896226139355,0.5934936606864226,A
FOODS_3_351,FOODS,FOODS_3,79784.0,82999.00366210938,0.00043323957024980677,0.5939269002566724,A
FOODS_3_367,FOODS,FOODS_3,31347.0,82967.91943359375,0.0004330773162803678,0.5943599775729528,A
HOUSEHOLD_1_386,HOUSEHOLD,HOUSEHOLD_1,28244.0,82662.4658203125,0.0004314829044644386,0.5947914604774173,A
HOUSEHOLD_1_436,HOUSEHOLD,HOUSEHOLD_1,7704.0,82554.61083984375,0.0004309199212558954,0.5952223803986731,A
FOODS_2_311,FOODS,FOODS_2,29616.0,82350.74108886719,0.00042985575856233354,0.5956522361572355,A
FOODS_1_216,FOODS,FOODS_1,16673.0,82321.2060546875,0.0004297015911030781,0.5960819377483386,A
FOODS_1_081,FOODS,FOODS_1,14147.0,82254.83959960938,0.00042935517038465476,0.5965112929187233,A
HOUSEHOLD_2_076,HOUSEHOLD,HOUSEHOLD_2,9169.0,82196.35498046875,0.000429049891403646,0.596940342810127,A
FOODS_2_317,FOODS,FOODS_2,6778.0,82097.55224609375,0.0004285341592587833,0.5973688769693858,A
FOODS_1_080,FOODS,FOODS_1,10926.0,81706.21923828125,0.0004264914727607687,0.5977953684421465,A
FOODS_2_381,FOODS,FOODS_2,33059.0,81621.6748046875,0.00042605016632983513,0.5982214186084763,A
FOODS_2_256,FOODS,FOODS_2,13379.0,81606.32229614258,0.0004259700290521476,0.5986473886375285,A
FOODS_2_016,FOODS,FOODS_2,69207.0,81572.22436523438,0.0004257920441091811,0.5990731806816377,A
FOODS_3_514,FOODS,FOODS_3,16359.0,81456.05926513672,0.0004251856836009367,0.5994983663652387,A
HOBBIES_1_021,HOBBIES,HOBBIES_1,6868.0,81406.341796875,0.00042492616753889693,0.5999232925327775,A
FOODS_1_184,FOODS,FOODS_1,81269.0,81267.02001953125,0.00042419893342427346,0.6003474914662018,A
FOODS_1_086,FOODS,FOODS_1,48776.0,81234.79083251953,0.00042403070298156477,0.6007715221691834,A
HOBBIES_1_321,HOBBIES,HOBBIES_1,12152.0,81040.10888671875,0.00042301449894521884,0.6011945366681286,A
FOODS_2_150,FOODS,FOODS_2,28802.0,80953.36254882812,0.0004225616989778665,0.6016170983671065,A
FOODS_3_342,FOODS,FOODS_3,69185.0,80922.4384765625,0.00042240028099466663,0.6020394986481012,A
HOUSEHOLD_1_288,HOUSEHOLD,HOUSEHOLD_1,9944.0,80776.81396484375,0.0004216401477630473,0.6024611387958643,A
FOODS_2_297,FOODS,FOODS_2,23363.0,80775.36889648438,0.0004216326047713561,0.6028827714006356,A
FOODS_3_569,FOODS,FOODS_3,19963.0,80730.15771484375,0.00042139661069865364,0.6033041680113342,A
FOODS_3_332,FOODS,FOODS_3,40652.0,80490.86083984375,0.00042014752491794743,0.6037243155362522,A
HOBBIES_1_213,HOBBIES,HOBBIES_1,9663.0,80388.4462890625,0.0004196129397541492,0.6041439284760063,A
HOUSEHOLD_1_228,HOUSEHOLD,HOUSEHOLD_1,8595.0,80324.65478515625,0.0004192799598083845,0.6045632084358147,A
HOUSEHOLD_1_088,HOUSEHOLD,HOUSEHOLD_1,13451.0,80308.55712890625,0.0004191959329963981,0.6049824043688111,A
HOUSEHOLD_1_196,HOUSEHOLD,HOUSEHOLD_1,41713.0,80232.44165039062,0.00041879862416440637,0.6054012029929755,A
HOUSEHOLD_1_112,HOUSEHOLD,HOUSEHOLD_1,26873.0,79812.94189453125,0.00041660891240969305,0.6058178119053852,A
FOODS_2_236,FOODS,FOODS_2,29115.0,79781.93432617188,0.0004164470585922039,0.6062342589639774,A
HOUSEHOLD_1_212,HOUSEHOLD,HOUSEHOLD_1,17337.0,79745.77294921875,0.0004162583028394892,0.606650517266817,A
HOUSEHOLD_1_479,HOUSEHOLD,HOUSEHOLD_1,10642.0,79721.8623046875,0.0004161334936622214,0.6070666507604792,A
FOODS_2_139,FOODS,FOODS_2,26751.0,79577.42218017578,0.0004153795427145084,0.6074820303031937,A
FOODS_3_792,FOODS,FOODS_3,79558.0,79558.0,0.00041527816249762136,0.6078973084656913,A
HOUSEHOLD_1_425,HOUSEHOLD,HOUSEHOLD_1,40364.0,79391.98803710938,0.00041441161051162574,0.6083117200762029,A
FOODS_3_140,FOODS,FOODS_3,26540.0,79331.18237304688,0.000414094216101996,0.6087258142923049,A
FOODS_3_750,FOODS,FOODS_3,36401.0,79151.96337890625,0.0004131587258361347,0.609138973018141,A
FOODS_3_259,FOODS,FOODS_3,48686.0,79103.42626953125,0.0004129053710309084,0.6095518783891719,A
FOODS_2_080,FOODS,FOODS_2,39102.0,79054.35144042969,0.00041264920942737156,0.6099645275985993,A
HOBBIES_1_231,HOBBIES,HOBBIES_1,11492.0,78950.69458007812,0.00041210813963555844,0.6103766357382349,A
FOODS_3_590,FOODS,FOODS_3,29996.0,78910.95971679688,0.0004119007309398832,0.6107885364691747,A
HOUSEHOLD_2_222,HOUSEHOLD,HOUSEHOLD_2,15511.0,78883.75048828125,0.00041175870375944945,0.6112002951729342,A
HOUSEHOLD_1_289,HOUSEHOLD,HOUSEHOLD_1,15341.0,78643.31713867188,0.00041050368578980553,0.6116107988587239,A
FOODS_3_035,FOODS,FOODS_3,20442.0,78592.49609375,0.0004102384092600868,0.6120210372679841,A
FOODS_2_038,FOODS,FOODS_2,13029.0,78556.33117675781,0.0004100496350290177,0.6124310869030131,A
FOODS_3_041,FOODS,FOODS_3,26443.0,78448.8466796875,0.0004094885856758371,0.6128405754886889,A
HOBBIES_1_420,HOBBIES,HOBBIES_1,13732.0,78401.3955078125,0.00040924089926511024,0.613249816387954,A
HOBBIES_1_410,HOBBIES,HOBBIES_1,2741.0,78401.07641601562,0.0004092392336644783,0.6136590556216184,A
FOODS_3_530,FOODS,FOODS_3,47230.0,78375.16870117188,0.00040910400014660677,0.614068159621765,A
HOUSEHOLD_1_071,HOUSEHOLD,HOUSEHOLD_1,36990.0,78330.13842773438,0.0004088689503815311,0.6144770285721465,A
FOODS_2_289,FOODS,FOODS_2,31315.0,78300.80908203125,0.00040871585657838307,0.6148857444287249,A
FOODS_1_005,FOODS,FOODS_1,23419.0,78236.67797851562,0.000408381103984968,0.6152941255327099,A
HOUSEHOLD_1_122,HOUSEHOLD,HOUSEHOLD_1,34559.0,78173.82666015625,0.0004080530316352504,0.6157021785643452,A
FOODS_2_106,FOODS,FOODS_2,15055.0,78148.29797363281,0.00040791977657566583,0.6161100983409208,A
HOBBIES_1_317,HOBBIES,HOBBIES_1,10239.0,78089.77661132812,0.00040761430580208243,0.6165177126467228,A
FOODS_2_112,FOODS,FOODS_2,24464.0,77987.07818603516,0.00040707823886541904,0.6169247908855883,A
HOUSEHOLD_1_203,HOUSEHOLD,HOUSEHOLD_1,15724.0,77937.71899414062,0.00040682059294027854,0.6173316114785286,A
FOODS_2_170,FOODS,FOODS_2,26233.0,77738.98583984375,0.000405783242338909,0.6177373947208674,A
HOUSEHOLD_1_094,HOUSEHOLD,HOUSEHOLD_1,21474.0,77733.04931640625,0.0004057522547758135,0.6181431469756432,A
FOODS_2_384,FOODS,FOODS_2,36171.0,77655.56420898438,0.00040534779673223414,0.6185484947723754,A
FOODS_2_370,FOODS,FOODS_2,15511.0,77644.92932128906,0.0004052922845697806,0.6189537870569451,A
HOUSEHOLD_2_409,HOUSEHOLD,HOUSEHOLD_2,19658.0,77524.09497070312,0.0004046615514307132,0.6193584486083759,A
HOBBIES_1_157,HOBBIES,HOBBIES_1,6918.0,77398.53686523438,0.00040400616115788407,0.6197624547695337,A
FOODS_3_653,FOODS,FOODS_3,19689.0,77378.69580078125,0.00040390259444192725,0.6201663573639756,A
FOODS_3_100,FOODS,FOODS_3,19437.0,77359.37744140625,0.000403801756150571,0.6205701591201263,A
HOUSEHOLD_1_119,HOUSEHOLD,HOUSEHOLD_1,22190.0,77346.86669921875,0.0004037364523718548,0.6209738955724982,A
FOODS_1_044,FOODS,FOODS_1,28620.0,76974.7041015625,0.0004017938318974207,0.6213756894043956,A
HOUSEHOLD_1_345,HOUSEHOLD,HOUSEHOLD_1,19617.0,76905.24145507812,0.0004014312496279537,0.6217771206540236,A
FOODS_3_496,FOODS,FOODS_3,19299.0,76811.19750976562,0.0004009403574888426,0.6221780610115124,A
HOUSEHOLD_1_123,HOUSEHOLD,HOUSEHOLD_1,8558.0,76752.4111328125,0.0004006335033874199,0.6225786945148998,A
HOUSEHOLD_2_201,HOUSEHOLD,HOUSEHOLD_2,12652.0,76666.6279296875,0.00040018573080682576,0.6229788802457066,A
HOUSEHOLD_2_160,HOUSEHOLD,HOUSEHOLD_2,19411.0,76579.38720703125,0.0003997303502417078,0.6233786105959482,A
HOUSEHOLD_1_107,HOUSEHOLD,HOUSEHOLD_1,21994.0,76539.02563476562,0.0003995196702401243,0.6237781302661883,A
FOODS_3_812,FOODS,FOODS_3,27007.0,76536.9208984375,0.0003995086839026738,0.624177638950091,A
FOODS_3_819,FOODS,FOODS_3,38669.0,76150.55541992188,0.00039749192699613413,0.6245751308770872,A
HOUSEHOLD_2_369,HOUSEHOLD,HOUSEHOLD_2,11748.0,76122.6240234375,0.0003973461302314087,0.6249724770073186,A
FOODS_3_598,FOODS,FOODS_3,39863.0,76058.330078125,0.0003970105276336926,0.6253694875349524,A
HOUSEHOLD_1_067,HOUSEHOLD,HOUSEHOLD_1,17859.0,76022.86791992188,0.00039682542167455845,0.6257663129566269,A
FOODS_1_103,FOODS,FOODS_1,19601.0,75881.98266601562,0.0003960900264991494,0.626162402983126,A
HOUSEHOLD_1_058,HOUSEHOLD,HOUSEHOLD_1,11679.0,75679.9541015625,0.0003950354744614143,0.6265574384575874,A
HOUSEHOLD_1_356,HOUSEHOLD,HOUSEHOLD_1,12705.0,75655.62878417969,0.00039490850076794655,0.6269523469583553,A
HOUSEHOLD_1_474,HOUSEHOLD,HOUSEHOLD_1,77903.0,75565.8603515625,0.00039443992602062315,0.627346786884376,A
FOODS_3_665,FOODS,FOODS_3,25343.0,75504.0751953125,0.00039411741884149435,0.6277409043032175,A
